id_acao;ano_exercicio;cd_acao;nome
46179;2015;4509;FORMACAO DE RECURSOS HUMANOS EM NIVEL DE POS-GRADUACAO - LATO SENSU E STRICTO SENSU
46180;2016;1007;SIMPLIFICACAO TRIBUTARIA
46181;2014;1070;MODERNIZACAO DA GESTAO E APERFEICOAMENTO DOS SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - SE
46182;2013;1229;APERFEICOAMENTO DA GESTAO DO CADASTRO E IMPLANTACAO DO SISTEMA PUBLICO DE ESCRITURACAO DIGITAL
46183;2013;1242;COOPERACAO INTERINSTITUCIONAL NACIONAL E INTERNACIONAL
46184;2013;1246;MELHORIA DA EFICIENCIA E EFICACIA DA ADMINISTRACAO FINANCEIRA
46185;2014;1249;APERFEICOAMENTO DA GESTAO DE RECURSOS HUMANOS
46186;2013;4542;DESENVOLVIMENTO DOS SERVICOS DE ARRECADACAO, FISCALIZACAO E TRIBUTACAO
46187;2015;4542;DESENVOLVIMENTO DOS SERVICOS DE ARRECADACAO, FISCALIZACAO E TRIBUTACAO
46188;2013;4599;PAGAMENTO DE CONTRAPRESTACOES A CONCESSIONARIA DO CONTRATO DE PPP UAI
46189;2013;1228;IMPLANTACAO DE UNIDADES PRODUTIVAS
46190;2014;1228;IMPLANTACAO DE UNIDADES PRODUTIVAS
46191;2014;4199;AQUISICAO E DISTRIBUICAO DE LEITE PASTEURIZADO
46192;2015;7072;PENSOES AOS ASSISTIDOS E PENSIONISTAS DO PLANO DE PREVIDENCIA COMPLEMENTAR MINASCAIXA RP-2
46193;2014;7441;PENSOES ESPECIAIS E INDENIZACOES DE RESPONSABILIDADE DO PODER EXECUTIVO ESTADUAL
46194;2015;4370;GESTAO DA INFRAESTRUTURA LOGISTICA DE UNIDADES DA POLICIA CIVIL - SEDS
46195;2016;4329;MANUTENCAO E AMPLIACAO DO SISTEMA DE COMUNICACAO E TECNOLOGIA DA INFORMACAO
46196;2014;4365;MANUTENCAO E AMPLIACAO DO SISTEMA DE COMUNICACAO E TECNOLOGIA DA INFORMACAO
46197;2015;4320;INTEGRACAO E PROMOCAO DA QUALIDADE OPERACIONAL DO SISTEMA DE DEFESA SOCIAL
46198;2015;4362;INVESTIGACAO MODELO
46199;2013;4368;ESCRITORIO DE GESTAO E ARTICULACAO PARA A SEGURANCA NO TRANSITO
46200;2016;1157;MODERNIZACAO DA IDENTIFICACAO CIVIL E CRIMINAL
46201;2016;4619;ESTRUTURACAO DO SISTEMA ESTADUAL DE INTELIGENCIA DE SEGURANCA PUBLICA DE MINAS GERAIS (SEISP-MG)
46202;2013;4271;PROTECAO GOVERNAMENTAL A AUTORIDADES E SEGURANCA FISICA DOS PALACIOS
46203;2015;1206;MODERNIZACAO DO SISTEMA SOCIOEDUCATIVO
46204;2014;4055;ATENDIMENTO AO ADOLESCENTE EM CONFLITO COM A LEI - CUMPRIMENTO DE MEDIDAS SOCIOEDUCATIVAS DE SEMILIB
46205;2015;4321;ATENDIMENTO AO ADOLESCENTE EM CONFLITO COM A LEI - CUMPRIMENTO DE MEDIDAS SOCIOEDUCATIVAS EM MEIO FE
46206;2016;1127;EXPANSAO E MODERNIZACAO DO SISTEMA SOCIOEDUCATIVO
46207;2016;7007;PROVENTOS DE INATIVOS MILITARES
46208;2014;4379;CUSTODIA E RESSOCIALIZACAO DE PRESOS
46209;2014;4169;PREVENCAO A CRIMINALIDADE
46210;2013;1027;APOIO A ESTRUTURACAO E AO REAPARELHAMENTO DE UNIDADES PRISIONAIS
46211;2013;1123;IMPLANTACAO DO CENTRO INTEGRADO DE INVESTIGACAO NA AREA CRIMINAL
46212;2013;2038;CAPACITACOES PARA MEMBROS E SERVIDORES DO MINISTERIO PUBLICO
46213;2014;1043;JOVENS MINEIROS CIDADAOS DO MUNDO
46214;2015;1045;REDE DE ARTICULACAO INTERNACIONAL
46215;2014;1046;DIALOGOS INOVADORES E AGENDA INTERNACIONAL
46216;2016;1105;PROMOCAO DO ESTADO PARA A PROSPECCAO DE EMPREENDIMENTOS DA NOVISSIMA ECONOMIA
46217;2015;2992;MANUTENCAO, REESTRUTURACAO E AMPLIACAO DAS UNIDADES REGIONAIS
46218;2014;1101;ACOES EMERGENCIAIS DE CONVIVENCIA COM A SECA
46219;2014;7096;BENEFICIOS PREVIDENCIARIOS-FUNDACAO CLOVIS SALGADO
46220;2013;7205;BENEFICIOS PREVIDENCIARIOS-DER
46221;2016;7205;BENEFICIOS PREVIDENCIARIOS - DER/MG
46222;2016;7209;BENEFICIOS PREVIDENCIARIOS - FUNED
46223;2016;7428;BENEFICIOS PREVIDENCIARIOS - FEAM
46224;2013;7529;BENEFICIOS PREVIDENCIARIOS-JUCEMG
46225;2015;7529;BENEFICIOS PREVIDENCIARIOS - JUCEMG
46226;2013;7533;BENEFICIOS PREVIDENCIARIOS-DETEL
46227;2015;7725;BENEFICIOS PREVIDENCIARIOS - IPSEMG
46228;2013;7957;BENEFICIOS PREVIDENCIARIOS-SECRETARIA DE EDUCACAO
46229;2013;4155;BENEFICIOS PREVIDENCIARIOS DO FUNPEMG - PODER EXECUTIVO
46230;2013;4158;BENEFICIOS PREVIDENCIARIOS DO FUNPEMG - MINISTERIO PUBLICO
46231;2014;4158;BENEFICIOS PREVIDENCIARIOS DO FUNPEMG - MINISTERIO PUBLICO
46232;2014;4374;CONCESSAO DE BENEFICIOS
46233;2015;4382;RESERVA DE BENEFICIOS
46234;2013;2113;PECULIO, AUXILIO FUNERAL, SAUDE E OUTRAS ASSISTENCIAS
46235;2016;2028;INFRAESTRUTURA E SUPORTE AO PLANO DE ATENCAO A SAUDE
46236;2016;4272;DESENVOLVIMENTO DAS ACOES DE SAUDE NO AMBITO DO SISTEMA DE DEFESA SOCIAL
46237;2015;4375;REMUNERACAO DE PESSOAL ATIVO E ENCARGOS SOCIAIS PARA O ATENDIMENTO A SAUDE DO SISTEMA PRISIONAL E SO
46238;2014;2084;REMUNERACAO DE PESSOAL ATIVO E ENCARGOS SOCIAIS - ESP
46239;2013;2093;OPERACIONALIZACAO DO CONSELHO ESTADUAL DE SAUDE
46240;2015;2056;MODERNIZACAO E PRESERVACAO DO PATRIMONIO IMOBILIARIO
46241;2013;2076;COORDENACAO DOS PROCESSOS DE DESAPROPRIACAO E AQUISICAO DE IMOVEIS PELA SECRETARIA DE SAUDE
46242;2013;2013;SUPORTE AOS SERVICOS PROPRIOS DE ATENCAO A SAUDE
46243;2013;4433;DESENVOLVIMENTO DE RECURSOS HUMANOS
46244;2016;2077;ACOES EDUCACIONAIS NA AREA DA SAUDE
46245;2016;4628;EDUCACAO PERMANENTE DOS PROFISSIONAIS DA ATENCAO PRIMARIA EM SAUDE
46246;2016;4506;IMPLEMENTACAO DA POLITICA DE EDUCACAO NA SAUDE E VALORIZACAO DOS TRABALHADORES
46247;2014;2100;DESENVOLVIMENTO E CAPACITACAO DO SERVIDOR - HEMOMINAS
46248;2013;2081;CAPACITACAO, FORMACAO TECNICA E ESPECIALIZACAO DE PROFISSIONAIS DA AREA DE SAUDE
46249;2014;2099;FORTALECIMENTO DAS POLITICAS DE GESTAO DO TRABALHO E  PESSOAS
46250;2015;4427;DESENVOLVIMENTO DE RECURSOS HUMANOS  - GESTAO DO SISTEMA UNICO DE SAUDE
46251;2014;2017;ATENDIMENTO PSICOPEDAGOGICO NA CLINICA DE PSICOLOGIA
46252;2016;4581;ATENDIMENTO A SAUDE DO ADOLESCENTE EM CONFLITO COM A LEI
46253;2014;4422;ESTRUTURACAO FISICA DA REDE FARMACIA DE MINAS
46254;2015;4582;MANUTENCAO DA REDE FARMACIA DE MINAS
46255;2014;4389;VIGILANCIA SANITARIA
46256;2015;4331;PROGRAMA ESTADUAL DE CONTROLE PERMANENTE DA DENGUE
46257;2014;4387;VIGILANCIA E PROMOCAO DA SAUDE
46258;2013;1207;ESTRATEGIAS NUTRICIONAIS DE PROMOCAO A SAUDE
46259;2014;4442;FORMACAO DE MEDICOS ESPECIALISTAS
46260;2016;4467;CIENCIA EM MOVIMENTO
46261;2015;4530;EDUCACAO PROFISSIONAL DE EXECUCAO DIRETA
46262;2013;1160;TRAVESSIA RENDA
46263;2016;4038;FINANCIAMENTO, CREDITO E FINANCAS SOLIDARIAS.
46264;2016;4566;INCLUSAO PRODUTIVA DOS CATADADORES DE MATERIAIS RECICLAVEIS NAS COLETAS SELETIVAS SOLIDARIAS
46265;2016;4679;JOVEM APRENDIZ MINAS GERAIS
46266;2016;4570;IMPLANTACAO, MELHORIA E MANUTENCAO DAS UNIDADES DE ATENDIMENTO SINE
46267;2013;4198;IMPLEMENTACAO DO PROGRAMA MINEIRO DE MICROCREDITO
46268;2014;4584;FOMENTO E APOIO AOS EMPREENDIMENTOS DA ECONOMIA POPULAR SOLIDARIA.
46269;2015;4296;HABILITACAO AO SEGURO DESEMPREGO
46270;2013;4531;QUALIFICACAO SOCIO - PROFISSIONAL E INSERCAO DE JOVENS NO MUNDO DO TRABALHO
46271;2016;4538;QUALIFICACAO PARA O TRABALHO
46272;2016;4571;OBSERVATORIO DO MERCADO DE TRABALHO
46273;2015;4364;MELHORIA DA INFRAESTRUTURA DAS ESCOLAS FAMILIA AGRICOLA
46274;2014;4034;REDE DE ACOMPANHAMENTO SOCIAL NAS ESCOLAS
46275;2015;2121;ALIMENTACAO ESCOLAR
46276;2016;4449;QUALIFICACAO E CAPACITACAO PROFISSIONAL PARA O MERCADO DE TRABALHO
46277;2013;4398;CRIACAO E IMPLEMENTACAO DO SISTEMA ESTADUAL DE INFORMACOES CULTURAIS
46278;2015;4221;EDUCACAO PATRIMONIAL
46279;2015;4230;DIVULGACAO DO PATRIMONIO CULTURAL
46280;2013;1114;ACOES EMERGENCIAIS
46281;2015;1114;ACOES EMERGENCIAIS
46282;2014;4514;APOIO A CULTURA POPULAR E IMATERIAL
46283;2013;1251;FESTIVAIS CULTURAIS
46284;2016;4243;ACOES INTEGRADAS DE EDUCACAO PARA O PATRIMONIO CULTURAL
46285;2015;1055;FESTIVAIS CULTURAIS
46286;2016;4284;VIVER HELENA ANTIPOFF
46287;2013;1010;FORMACAO PROFISSIONALIZANTE DE JOVENS APRENDIZES EM ARTE, RESTAURO E OFICIOS
46288;2014;4406;FORMACAO, CAPACITACAO E PROFISSIONALIZACAO ARTISTICO-CULTURAL
46289;2014;4607;FORMACAO, QUALIFICACAO PROFISSIONAL E APERFEICOAMENTO NAS AREAS ARTISTICO-CULTURAL
46290;2013;4612;PROMOCAO DE SEMINARIOS TEMATICOS NAS AREAS DE PATRIMONIO CULTURAL E ARTE CONTEMPORANEA
46291;2013;4535;PRODUCAO EDITORIAL
46292;2016;4325;PROMOCAO DE EVENTOS CULTURAIS E EDUCATIVOS
46293;2014;4172;SISTEMATIZACAO DA INFORMACAO SOBRE O PATRIMONIO
46294;2016;4339;DISPONIBILIZACAO DE INFORMACOES E INDICADORES CULTURAIS
46295;2016;4521;GESTAO E OPERACAO DO CENTRO DE CULTURA PRESIDENTE ITAMAR FRANCO PELA RADIO INCONFIDENCIA
46296;2016;1125;FORMACAO, QUALIFICACAO PROFISSIONAL E APERFEICOAMENTO ARTISTICO CULTURAL
46297;2016;4327;ATIVIDADES DE ENSINO E DE EXTENSAO DO CEFART - CENTRO DE FORMACAO ARTISTICA E TECNOLOGICA
46298;2016;4356;FOMENTO AS ARTES CENICAS
46299;2016;4364;ESTIMULO A PRODUCAO, CIRCULACAO E INTERCAMBIO CULTURAL
46300;2016;4370;FORMACAO, CAPACITACAO E PROFISSIONALIZACAO ARTISTICA E CULTURAL.
46301;2016;4122;MANUTENCAO DA BIBLIOTECA DIGITAL DE MINAS GERAIS RAYMUNDO NONATO DE CASTRO
46302;2013;4248;PRODUCAO E TRANSMISSAO DE PROGRAMACAO ARTISTICA, CULTURAL E JORNALISTICA
46303;2014;4248;PRODUCAO E TRANSMISSAO DE PROGRAMACAO ARTISTICA, CULTURAL E JORNALISTICA
46304;2015;4015;MANUTENCAO NOS SISTEMAS DE RETRANSMISSAO DE TV NO INTERIOR DO ESTADO DE MINAS GERAIS
46305;2016;4349;OPERACOES E MANUTENCAO DE SISTEMA DE TV
46306;2014;1058;INTELIGENCIA E MONITORAMENTO DA QUALIDADE DO ATENDIMENTO NOS SERVICOS PUBLICOS
46307;2016;4072;APOIO A PROJETOS ESPECIAIS DE PROMOCAO E PROTECAO DOS IDOSOS
46308;2014;4253;PROGRAMA DE PROTECAO A VITIMAS E TESTEMUNHAS AMEACADAS - PROVITA
46309;2015;4436;PROGRAMA DE PROTECAO A VITIMAS E TESTEMUNHAS AMEACADAS - SEDPAC
46310;2015;4565;AMPLIACAO DAS AREAS DE VEGETACAO NATIVA E RECUPERACAO DE AREAS DEGRADADAS - FHIDRO
46311;2014;4058;PROTECAO DA BIODIVERSIDADE E DESENVOLVIMENTO DA PESQUISA
46312;2013;4060;GESTAO DAS UNIDADES DE CONSERVACAO
46313;2013;4275;PROTECAO E RECUPERACAO DA MATA ATLANTICA FASE II - PROMATA II
46314;2014;4560;BOLSA VERDE - AMPLIACAO E CONSERVACAO DA COBERTURA VEGETAL NATIVA.
46315;2014;1074;READEQUACAO DE ESTRADAS VICINAIS COM ENFOQUE AMBIENTAL
46316;2015;1311;APOIO FINANCEIRO DESTINADO AO DESENVOLVIMENTO DA ATIVIDADE FLORESTAL
46317;2016;4424;PREVENCAO E COMBATE AOS INCENDIOS FLORESTAIS
46318;2014;1231;REDUCAO E VALORIZACAO DE RESIDUOS
46319;2016;4593;CONSERVACAO E RECUPERACAO DA MATA ATLANTICA, CERRADO E CAATINGA (CULTIVANDO AGUA BOA).
46320;2015;1063;ELABORACAO DO PLANO ESTADUAL DE SEGURANCA HIDRICA
46321;2014;4043;APOIO A GESTAO DE RECURSOS HIDRICOS - RECURSOS REEMBOLSAVEIS
46322;2015;4043;APOIO A GESTAO DE RECURSOS HIDRICOS - RECURSOS REEMBOLSAVEIS
46323;2014;4044;MONITORAMENTO DA QUALIDADE E QUANTIDADE DA AGUA
46324;2016;4362;APOIO A GESTAO DE RECURSOS HIDRICOS
46325;2014;4122;INTELIGENCIA COMPETITIVA DO AGRONEGOCIO MINEIRO
46326;2016;4258;ANALISE LABORATORIAL
46327;2013;4102;FISCALIZACAO MOVEL DO TRANSITO DE ANIMAIS, VEGETAIS E PRODUTOS DE ORIGEM ANIMAL.
46328;2014;4102;FISCALIZACAO MOVEL DO TRANSITO DE ANIMAIS, VEGETAIS E PRODUTOS DE ORIGEM ANIMAL.
46329;2014;4131;CERTIFICACAO DE PROPRIEDADES AGROPECUARIAS E AGROINDUSTRIAIS
46330;2015;4394;APOIO A ESTRUTURACAO DE SISTEMA DE INSPECAO SANITARIA EM CONSORCIOS INTERMUNICIPAIS
46331;2013;4037;FORMACAO DE TECNICOS EM LATICINIOS, AGROPECUARIA E COOPERATIVISMO
46332;2016;4672;FOMENTO A PISCICULTURA
46333;2016;4058;TRANSFERENCIA DE TECNOLOGIA  VIA  MATRIZES E REPRODUTORES
46334;2014;4021;DESENVOLVIMENTO DE PESQUISA AGROPECUARIA E AGROINDUSTRIAL
46335;2014;4195;ACOES DE DESENVOLVIMENTO DE PROJETOS INTEGRADOS
46336;2016;4061;DIFUSAO DE INFORMACAO TECNOLOGICA VIA PUBLICACOES
46337;2014;4022;DIFUSAO DE TECNOLOGIA VIA PUBLICACOES
46338;2013;4114;FOMENTO A ATIVIDADE PRODUTIVA E A ORGANIZACAO DA AGRICULTURA FAMILIAR
46339;2013;4154;APOIO A PRODUCAO DE HORTAS DOMESTICAS
46340;2015;4115;APOIO A COMERCIALIZACAO DA AGRICULTURA FAMILIAR
46341;2015;4425;APOIO A COMERCIALIZACAO DA AGRICULTURA FAMILIAR -SEDA
46342;2013;4359;APOIO A MELHORIA DE UNIDADES COLETIVAS DE PROCESSAMENTO DE ALIMENTOS
46343;2016;4174;APOIO A IMPLANTACAO DE SISTEMAS COMUNITARIOS DE ABASTECIMENTO DE AGUA
46344;2014;4400;ASSISTENCIA TECNICA E EXTENSAO RURAL
46345;2013;1154;CAPACITACAO DO PUBLICO BENEFICIARIO
46346;2014;4367;CAPACITACAO DE JOVENS RURAIS
46347;2013;4091;APOIO FINANCEIRO A PRODUTORES RURAIS E AGRO-INDUSTRIAS DO PROJETO JAIBA.
46348;2014;4091;APOIO FINANCEIRO A PRODUTORES RURAIS E AGRO-INDUSTRIAS DO PROJETO JAIBA.
46349;2013;7752;PROGRAMACAO A CARGO DO BANCO DE DESENVOLVIMENTO DE MINAS GERAIS - BDMG
46350;2015;7752;PROGRAMACAO A CARGO DO BANCO DE DESENVOLVIMENTO DE MINAS GERAIS - BDMG
46351;2016;2149;OBSERVATORIO DO TURISMO
46352;2013;4369;REGIONALIZACAO DO TURISMO E FORTALECIMENTO DAS INSTANCIAS DE GOVERNANCA
46353;2013;4383;ESTRUTURACAO E PROMOCAO DE DESTINOS TURISTICOS PARA EVENTOS DE VISIBILIDADE INTERNACIONAL
46354;2015;4383;PROMOCAO DE DESTINOS TURISTICOS
46355;2014;4180;MANUTENCAO NOS POSTOS TELEFONICOS RURAIS  INSTALADOS
46356;2016;1037;DESENVOLVIMENTO E GERENCIAMENTO DE ESTUDOS E PROJETOS DE TRANSPORTES
46357;2013;4205;DESENVOLVIMENTO E GERENCIAMENTO DE ESTUDOS E PROJETOS DE TRANSPORTES E OBRAS PUBLICAS
46358;2014;4205;DESENVOLVIMENTO E GERENCIAMENTO DE ESTUDOS E PROJETOS DE TRANSPORTES E OBRAS PUBLICAS
46359;2014;4217;CONTROLE DE PESAGEM DE CARGAS
46360;2015;4217;CONTROLE DE PESAGEM DE CARGAS
46361;2015;2029;ADMINISTRACAO E OPERACIONALIZACAO DA ARRECADACAO DO FUNTRANS
46362;2016;2029;ADMINISTRACAO E OPERACIONALIZACAO DA ARRECADACAO DO FUNTRANS
46363;2015;4463;FISCALIZACAO DE CONCESSOES
46364;2014;4510;ADMINISTRACAO DE CONCESSOES DE SERVICOS E INFRAESTRUTURA DE TRANSPORTES
46365;2015;4223;EDUCACAO PARA O TRANSITO
46366;2016;1038;REDE DE METRO
46367;2014;4571;DESENVOLVIMENTO AEROVIARIO
46368;2016;7043;ENCARGOS REFERENTES AO PROGRAMA DE FORMACAO DO PATRIMONIO DO SERVIDOR PUBLICO - PASEP
46369;2013;7663;CAPTACAO DE RECURSOS PARA FORMACAO DO PROGRAMA DE FORMACAO DO PATRIMONIO DO SERVIDOR PUBLICO - PASEP
46370;2016;7803;PRECATORIOS E SENTENCAS JUDICIARIAS DA ADMINISTRACAO DIRETA DO PODER EXECUTIVO
46371;2013;9999;RESERVA DE CONTINGENCIA
46372;2016;2055;APOIO E COORDENACAO DA TRANSFERENCIA DE RECURSOS
46373;2014;2012;COORDENACAO CENTRAL DA VIDA FUNCIONAL DOS SERVIDORES
46374;2016;4350;GERENCIAMENTO, DESENVOLVIMENTO E APERFEICOAMENTO DE MODELOS DE PARCERIAS ENTRE O PODER PUBLICO, OSCI
46375;2014;2021;GESTAO DO SISTEMA INTEGRADO DE ADMINISTRACAO DE MATERIAIS E SERVICOS - SIAD
46376;2015;2024;GESTAO LOGISTICA E PATRIMONIAL
46377;2014;4048;MONITORAMENTO INTENSIVO DE CONVENIOS DE ENTRADA DE RECURSOS
46378;2013;1022;SUPERVISAO E MONITORAMENTO
46379;2016;2153;GESTAO E MANUTENCAO DO SISTEMA INTEGRADO DE ADMINISTRACAO DE PESSOAL - SISAP
46380;2013;4263;PRODUCAO DE AVALIACAO, ANALISES E INFORMACOES ESTRATEGICAS
46381;2014;4330;PESQUISA POR AMOSTRA DE DOMICILIOS
46382;2014;2083;ACOMPANHAMENTO E AVALIACAO DOS TERMOS DE PARCERIA DO ESTADO DE MINAS GERAIS
46383;2015;2083;GERENCIAMENTO, DESENVOLVIMENTO E APERFEICOAMENTO DE MODELOS DE PARCERIAS ENTRE O PODER PUBLICO E AS
46384;2014;4652;CONSTRUCAO DE METODOLOGIAS DE GESTAO DA ESTRATEGIA
46385;2013;2030;GESTAO DE RECURSOS HUMANOS
46386;2015;2132;RECURSOS PARA CONTRAPARTIDA A OPERACOES DE CREDITO
46387;2014;4071;ASSESSORAMENTO A GESTAO DO VICE GOVERNADOR
46388;2014;4073;ASSESSORAMENTO A GESTAO DO GOVERNADOR DO ESTADO
46389;2013;4464;COORDENACAO DAS ATIVIDADES DE RELACIONAMENTO INSTITUCIONAL
46390;2016;2049;ENCARGOS DA ADMINISTRACAO FINANCEIRA CENTRAL
46391;2015;4304;PREVENCAO DE ILICITOS ADMINISTRATIVOS E APERFEICOAMENTO DA ATIVIDADE CORREICIONAL
46392;2013;4118;AUDITORIA GOVERNAMENTAL
46393;2016;4561;MANUTENCAO E DESENVOLVIMENTO DE SISTEMAS DE INFORMACAO
46394;2014;1367;INFRA ESTRUTURA DE APOIO TECNOLOGICO
46395;2014;2027;INFRAESTRUTURA E LOGISTICA DE ABASTECIMENTO DE VEICULOS DO ESTADO
46396;2016;4169;APOIO A INSTALACAO DE FEIRAS LIVRES
46397;2015;4609;PROSPECCAO DE  MODELOS DE FINANCIABILIDADE PARA PROJETOS ESTRATEGICOS
46398;2013;1181;IMPLANTACAO DOS CENTROS DE PREVENCAO A CRIMINALIDADE
46399;2013;4437;EMISSAO DE DOCUMENTOS, CONTROLE E REGISTROS DE INFRACOES DE TRANSITO
46400;2015;1115;PROJETO IMPLANTACAO DE VIDEOMONITORAMENTO (OLHO-VIVO)
46401;2013;2033;IMPLEMENTACAO DE ACOES DE POLICIAMENTO COMUNITARIO, PREVENCAO ATIVA E SEGURANCA CIDADA
46402;2013;2089;TREINAMENTO PROFISSIONAL DE SEGURANCA PUBLICA
46403;2013;4366;RECRUTAMENTO, TREINAMENTO E FORMACAO DE BOMBEIROS MILITARES
46404;2015;2020;CAPACITACAO E FORMACAO INTEGRADA DOS PROFISSIONAIS DO SISTEMA DE DEFESA SOCIAL
46405;2013;2143;CAPACITACAO E FORMACAO DE SERVIDORES DO SISTEMA PRISIONAL
46406;2016;4005;EXERCICIO DE POLICIA JUDICIARIA
46407;2013;1088;POLICIA PARA CIDADANIA - SEDS
46408;2013;1092;GRUPOS ESPECIALIZADOS EM POLICIAMENTO EM AREAS DE RISCO - GEPAR
46409;2016;2073;ASSISTENCIA E PROMOCAO SOCIAL DA POLICIA MILITAR
46410;2015;4232;POLICIAMENTO OSTENSIVO GERAL
46411;2015;4289;POLICIAMENTO OSTENSIVO DE TRANSITO
46412;2014;2088;ASSISTENCIA E PROMOCAO SOCIAL DA POLICIA MILITAR
46413;2013;4505;RECOLHIMENTO E GUARDA DE VEICULOS
46414;2013;1344;CONSTRUCAO, REFORMA E AMPLIACAO DE UNIDADES PREDIAIS
46415;2014;4480;INVESTIGACOES E POLICIA JUDICIARIA
46416;2016;1147;IMPLANTACAO E OPERACIONALIZACAO DO CENTRO INTEGRADO DE COMANDO E CONTROLE (CICC)
46417;2013;4546;ASSISTENCIA AOS DETENTOS
46418;2015;1211;TRAVESSIA SAUDE
46419;2015;1116;COFINANCIAMENTO DAS EQUIPES DE ATENCAO PRIMARIA A SAUDE
46420;2014;4260;TECNOLOGIA DA INFORMACAO PARA ATENCAO PRIMARIA A SAUDE
46421;2013;4072;ATENCAO A SAUDE DAS COMUNIDADES QUILOMBOLAS
46422;2014;4277;GESTAO DA POLITICA HOSPITALAR - COMPLEXO DE ESPECIALIDADES
46423;2014;1059;IMPLANTACAO DE HOSPITAIS REGIONAIS
46424;2014;4003;GESTAO DA POLITICA HOSPITALAR - COMPLEXO DE URGENCIA E EMERGENCIA
46425;2015;4308;GESTAO DA POLITICA HOSPITALAR - FORTALECIMENTO E MELHORIA DA QUALIDADE DOS HOSPITAIS DO SISTEMA UNIC
46426;2013;4440;GESTAO DA POLITICA HOSPITALAR - COMPLEXO  MG TRANSPLANTE
46427;2013;4333;SAUDE NA COPA
46428;2016;2123;CONSTRUCAO, AMPLIACAO, ADEQUACAO E MANUTENCAO DA INFRAESTRUTURA FISICA
46429;2016;4096;COMPLEXO DE REABILITACAO E CUIDADO AOS PACIENTES, COM ENFASE NO IDOSO
46430;2013;1175;REDE DE  URGENCIA E EMERGENCIA
46431;2016;4245;DESENVOLVIMENTO DAS ACOES DA FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS
46432;2015;1239;PROJETOS, CONSTRUCOES, AMPLIACOES E REFORMAS DAS UNIDADES PREDIAIS DA REDE FHEMIG
46433;2014;4025;CONSTRUCAO, AMPLIACAO, ADEQUACAO E MANUTENCAO DA INFRAESTRUTURA FISICA
46434;2015;4106;IMPLANTACAO DE CENTROS RESPIRA MINAS
46435;2014;4183;FORTALECIMENTO DA POLITICA DE TRANSPLANTES NO ESTADO DE MINAS GERAIS
46436;2013;4237;PRATICAS INTEGRATIVAS E COMPLEMENTARES
46437;2015;4237;PRATICAS INTEGRATIVAS E COMPLEMENTARES
46438;2014;4328;ASSISTENCIA HOSPITALAR E AMBULATORIAL
46439;2015;4288;TELE MINAS SAUDE
46440;2013;2052;ASSISTENCIA MEDICO-PSICOLOGICA AOS BOMBEIROS MILITARES
46441;2015;2052;ASSISTENCIA MEDICA, PSICOLOGICA E FISIOTERAPICA AOS BOMBEIROS MILITARES
46442;2015;4011;PRODUCAO E DISTRIBUICAO DE VACINA
46443;2014;4269;PRODUCAO E DISTRIBUICAO DE MEDICAMENTOS - PROGRAMA NACIONAL DE MEDICAMENTOS
46444;2013;4299;AQUISICAO, ARMAZENAMENTO E DISTRIBUICAO DE MEDICAMENTOS BASICOS
46445;2015;4302;AQUISICAO, ARMAZENAMENTO E DISTRIBUICAO DE MEDICAMENTOS DE ALTO CUSTO
46446;2016;4321;ASSISTENCIA PSICOSSOCIAL
46447;2016;4352;FORTALECIMENTO DA REDE DE LABORATORIOS DE SAUDE PUBLICA
46448;2014;4297;CENTRO DE TECIDOS BIOLOGICOS DE MINAS GERAIS - CETEBIO - HEMOMINAS
46449;2016;4622;APOIO AO CUIDADO NA ASSISTENCIA FARMACEUTICA
46450;2015;1077;EDUCACAO EM TEMPO INTEGRAL - ENSINO FUNDAMENTAL
46451;2015;4187;PROGRAMA DE INTERVENCAO PEDAGOGICA - ENSINO FUNDAMENTAL - PIP/EF
46452;2014;1086;MAGISTRA - ESCOLA DE FORMACAO E DESENVOLVIMENTO PROFISSIONAL DE EDUCADORES - ENSINO FUNDAMENTAL
46453;2015;4593;GESTAO DA INFRAESTRUTURA DO SISTEMA ESTADUAL DE EDUCACAO  - ENSINO FUNDAMENTAL
46454;2015;4284;ATENDIMENTO NO ENSINO FUNDAMENTAL
46455;2016;4633;PROGRAMA TRANSFORMA MG
46456;2015;2057;DESENVOLVIMENTO DO ENSINO FUNDAMENTAL - COLEGIO TIRADENTES DE MINAS GERAIS
46457;2016;4130;APOIO A EDUCACAO INFANTIL NO CAMPO
46458;2016;4643;GESTAO DA INFRAESTRUTURA - ENSINO FUNDAMENTAL
46459;2016;4035;XADREZ NA ESCOLA
46460;2016;4075;EDUCACAO INDIGENA - ENSINO MEDIO
46461;2014;1025;PROFESSOR DA FAMILIA
46462;2015;1025;PROFESSOR DA FAMILIA
46463;2013;1097;TRAVESSIA EDUCACAO - ENSINO MEDIO
46464;2013;2059;DESENVOLVIMENTO DO ENSINO MEDIO DO COLEGIO TIRADENTES DE MINAS GERAIS
46465;2016;4651;POUPANCA JOVEM
46466;2016;4658;DESENVOLVIMENTO DO ENSINO MEDIO
46467;2014;4272;DESENVOLVIMENTO DO ENSINO MEDIO
46468;2013;4190;DESENVOLVIMENTO DO ENSINO PROFISSIONAL
46469;2016;4216;POLITICAS DE ASSISTENCIA ESTUDANTIL
46470;2015;4235;ENSINO DE TERCEIRO GRAU
